data_idx,question,prompt,response,correct_choice,correct_choice_alphabet,parsed_response
361,What sport is enjoyed by the person in black shorts?,"What sport is enjoyed by the person in black shorts?
A. chess
B. surfing
C. skiing
D. drone flying

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", B. Surfers,surfing,B,B
2057,What is this an image of?,"What is this an image of?
A. drinks
B. fruits
C. candy
D. vegetables

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", B.r.s,fruits,B,B
1417,What is the blue round object sitting on the desk a model of?,"What is the blue round object sitting on the desk a model of?
A. planet
B. gyroscope
C. moon
D. globe

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", D. Globes are,globe,D,D
16023,What color is the passenger side seat cover int he boat that is pulling up to the dock?,"What color is the passenger side seat cover int he boat that is pulling up to the dock?
A. pink
B. purple
C. white
D. brown

(You must answer with only the letter enclosed in curly bracket, e.g. {A})","C. white

",purple,B,C
9616,What is the green/yellow item on the right?,"What is the green/yellow item on the right?
A. tent
B. tarp
C. canopy
D. umbrella

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D. An umbrella is,umbrella,D,D
16227,What color is the top portrait on the wall between the two windows?,"What color is the top portrait on the wall between the two windows?
A. red
B. purple
C. blue
D. pink

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", A. reddish-,blue,C,A
5944,Who is the artist here?,"Who is the artist here?
A. elephant
B. no one
C. unseen man
D. lady smiling

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A Noram independence strugg,elephant,A,A
4666,What color jacket is the leftmost person wearing?,"What color jacket is the leftmost person wearing?
A. black
B. purple
C. blue
D. green

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", C. blue phyreg,blue,C,C
13,When did the namesake of this theater die?,"When did the namesake of this theater die?
A. 1998
B. 2009
C. 2015
D. 2020

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", A. 19,2009,B,A
15023,What athlete's last name appears on the poster?,"What athlete's last name appears on the poster?
A. bo jackson
B. randy couture
C. wayne gretzky
D. jim those

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", B. Randy c,randy couture,B,B
12821,How many birds are in the image?,"How many birds are in the image?
A. three
B. nine
C. seven
D. four

(You must answer with only the letter enclosed in curly bracket, e.g. {A})"," A. three
 close",three,A,A
2254,What seafood is the man enjoying outdoors?,"What seafood is the man enjoying outdoors?
A. catfish
B. squid
C. oysters
D. halibut

(You must answer with only the letter enclosed in curly bracket, e.g. {A})","C. oysters

",oysters,C,C
1917,Where is this scene likely to take place?,"Where is this scene likely to take place?
A. garage
B. farmer's market
C. airport
D. mall

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", D. M A N,mall,D,D
3178,Why is the black surface of the ramp scratched?,"Why is the black surface of the ramp scratched?
A. skateboards
B. running
C. erosion
D. dirt

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", A Noramlized answer,skateboards,A,A
277,Which is the only direction vehicles can travel?,"Which is the only direction vehicles can travel?
A. downwards
B. left
C. upwards
D. right

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", D. right. The,right,D,D
164,What is this man doing?,"What is this man doing?
A. is resting
B. is surfing
C. watching movie
D. driving bike

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A Noramlly speaking,is resting,A,A
16498,What is the waterway called?,"What is the waterway called?
A. river
B. pond
C. canal
D. ocean

(You must answer with only the letter enclosed in curly bracket, e.g. {A})","C. canal

",canal,C,C
11030,What do the small floats on the boats sides here meant to prevent the boats doing?,"What do the small floats on the boats sides here meant to prevent the boats doing?
A. getting lost
B. soaring
C. bumping
D. sinking

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A Noramlly speaking,bumping,C,A
4099,What type of food item does the graffiti spell out?,"What type of food item does the graffiti spell out?
A. fruit
B. pasta
C. bread
D. cheese

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", A. fruit of,pasta,B,A
14482,What is the baby elephant called?,"What is the baby elephant called?
A. calf
B. bullock
C. kit
D. colt

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", A. calf of,calf,A,A
11451,What is the blue thing over the boat doing for the items below?,"What is the blue thing over the boat doing for the items below?
A. electricity
B. insulation
C. cover
D. wind

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C. cover. The,cover,C,C
10185,What are the zebras doing?,"What are the zebras doing?
A. grazing
B. mating
C. sleeping
D. fighting

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", A Sh market_ taxpay,grazing,A,A
3798,What would happen if you entered the rightmost text on the bench into a web browser?,"What would happen if you entered the rightmost text on the bench into a web browser?
A. crash browser
B. visit website
C. get error
D. nothing happens

(You must answer with only the letter enclosed in curly bracket, e.g. {A})"," A. crash browser
",visit website,B,A
4625,What type of lighting technology is present within the traffic light?,"What type of lighting technology is present within the traffic light?
A. incandescent
B. led
C. halogen
D. fluorescent

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", B. Led. The,led,B,B
613,What is required for this activity?,"What is required for this activity?
A. water
B. snow
C. sun
D. wind

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", B. snow. This,snow,B,B
6397,Why are the men wearing headphones?,"Why are the men wearing headphones?
A. keep warm
B. listen music
C. fashion
D. protect ears

(You must answer with only the letter enclosed in curly bracket, e.g. {A})"," D. protect ears
",protect ears,D,D
6636,From which direction did this skateboarder just come?,"From which direction did this skateboarder just come?
A. high
B. none
C. below
D. their right

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D {numerable but most,below,C,D
6746,What numeral system is used for the numbers on the clock?,"What numeral system is used for the numbers on the clock?
A. binary
B. roman
C. hindu-arabic
D. egyptian

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", B. Roman. The,roman,B,B
14885,What had broken off during this part of the game?,"What had broken off during this part of the game?
A. glove
B. bat
C. helmet
D. hand

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C { hemispedal,bat,B,C
14867,What color are the bearings inside of the wagon wheels?,"What color are the bearings inside of the wagon wheels?
A. white
B. purple
C. blue
D. red

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", D. red; the,red,D,D
139,What is the large silver object in the middle of the group?,"What is the large silver object in the middle of the group?
A. boat
B. scooter
C. plane
D. pool

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A Noramlly speaking,boat,A,A
10514,Where does tennis come from?,"Where does tennis come from?
A. england
B. france
C. belgium
D. russia

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A Noramlized by,france,B,A
7484,How many toppings are on the pizza?,"How many toppings are on the pizza?
A. three
B. one
C. two
D. none

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", B. one of,one,B,B
10893,Why is he wearing a glove?,"Why is he wearing a glove?
A. health
B. fashion
C. catching
D. warmth

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C Noramlized by,catching,C,C
1999,What activity is the person wearing checks engaged in now?,"What activity is the person wearing checks engaged in now?
A. chess
B. cooking recipe
C. reading
D. phone call

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C. reading. The,reading,C,C
5777,Why is she working here?,"Why is she working here?
A. left home
B. sunny outside
C. power source
D. is hiding

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B of herself.,power source,C,B
11161,What's the lady wearing on her head?,"What's the lady wearing on her head?
A. hijab
B. glasses
C. nothing
D. cap

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", D. cap of,cap,D,D
10170,Why is the dessert different colors?,"Why is the dessert different colors?
A. going bad
B. multiple layers
C. food coloring
D. got wet

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C Noram vastu,multiple layers,B,C
1827,What is the name of the file that is playing?,"What is the name of the file that is playing?
A. music
B. jamsign
C. signaljam
D. signali

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C. The name of,signaljam,C,C
10080,What street do these people wait on?,"What street do these people wait on?
A. main
B. elm
C. walnut
D. fremont

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D {numerable but most,fremont,D,D
10809,What store is this man sitting outside of?,"What store is this man sitting outside of?
A. starbucks
B. wal mart
C. target
D. hot topic

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", D. hot-on,hot topic,D,D
5856,What kind of bird created something that sits on this pizza?,"What kind of bird created something that sits on this pizza?
A. quail
B. sparrow
C. chicken
D. ostrich

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B. sparrows are,chicken,C,B
13479,What shines on the plate under the biscuit?,"What shines on the plate under the biscuit?
A. butter
B. honey
C. plate only
D. mirror

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", A. Butter. The,honey,B,A
15260,What created the path the people are on?,"What created the path the people are on?
A. god
B. santa
C. troll
D. snowplow

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D. snow sleds,snowplow,D,D
258,Why does he have his arm up?,"Why does he have his arm up?
A. reach
B. gesture
C. wave
D. measure

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A Noramlized by,reach,A,A
13059,What is in the water?,"What is in the water?
A. boat
B. pier
C. seal
D. surfer

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D Noramlly speaking,boat,A,D
4408,What does the nearby metal utensil excel at?,"What does the nearby metal utensil excel at?
A. sipping
B. cutting
C. scooping
D. jabbing

(You must answer with only the letter enclosed in curly bracket, e.g. {A})","C. scooping
",jabbing,D,C
13986,What is the man wearing jeans looking at?,"What is the man wearing jeans looking at?
A. woman
B. phone
C. food cart
D. shoe lace

(You must answer with only the letter enclosed in curly bracket, e.g. {A})","C. food cart
",phone,B,C
8664,Why do the women have red bags with them?,"Why do the women have red bags with them?
A. they're saleswomen
B. they're shopping
C. they're traveling
D. they're teachers

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C Mobis_ taxpay,they're traveling,C,C
16781,What is the white cooker called?,"What is the white cooker called?
A. rice cooker
B. dutch oven
C. air fryer
D. ninja

(You must answer with only the letter enclosed in curly bracket, e.g. {A})"," B. Dutch oven
",rice cooker,A,B
2156,Why is the boy throwing the Frisbee toward the metal cage?,"Why is the boy throwing the Frisbee toward the metal cage?
A. exercise
B. competition
C. discard it
D. distract other

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A {A}。,competition,B,A
3100,What are the people touching?,"What are the people touching?
A. surfboards
B. clown noses
C. license plates
D. eggs

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A Noramlly speaking,surfboards,A,A
11115,What type items are being held in the basket here?,"What type items are being held in the basket here?
A. glasses
B. ice
C. condiments
D. cash

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", A. The basket contains,condiments,C,A
6590,What is the cat near?,"What is the cat near?
A. goat
B. baby
C. piglet
D. dog

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D. dog. The,dog,D,D
4258,What make is the white car?,"What make is the white car?
A. toyota
B. nissan
C. honda
D. kia

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C. h drive car,honda,C,C
2271,Turning this faucet to the right produces what temperature water?,"Turning this faucet to the right produces what temperature water?
A. hot
B. cold
C. scalding
D. boiling

(You must answer with only the letter enclosed in curly bracket, e.g. {A})"," A. hot

",cold,B,A
5364,What are the pants called being worn by the equestrians?,"What are the pants called being worn by the equestrians?
A. peddle pushers
B. capris
C. tights
D. jodhpurs

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", D.j  ,jodhpurs,D,D
13648,What are the people playing?,"What are the people playing?
A. video games
B. card games
C. sports
D. laptop games

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A Noramlly speaking,video games,A,A
1818,What single item is most out of place?,"What single item is most out of place?
A. man
B. beverage
C. suit
D. shower

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", D. Sh room.,shower,D,D
4654,What religion is shared by the turbaned men?,"What religion is shared by the turbaned men?
A. sikh
B. christian
C. athiesm
D. muslim

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", D. muslims,sikh,A,D
3450,Why is the horse attached to the wagon?,"Why is the horse attached to the wagon?
A. by accident
B. eats grass
C. pulls wagon
D. stops horse

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",Copsis of answr,pulls wagon,C,A
3687,What are the sliced red vegetables on the right side of dish called?,"What are the sliced red vegetables on the right side of dish called?
A. red cabbage
B. eggplant
C. beets
D. radish

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", A. Red cabob,beets,C,A
14057,The title of one of the books means Many Happy Returns in what language?,"The title of one of the books means Many Happy Returns in what language?
A. finnish
B. hungarian
C. german
D. polish

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", A. FinnhN,finnish,A,A
5396,The man on the motorcycle is outside of which brand of motorcycle dealer?,"The man on the motorcycle is outside of which brand of motorcycle dealer?
A. ducati
B. harley-davidson
C. kawasaki
D. yamaha

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", A. dinghe,ducati,A,A
10558,What does the cardboard box tell us about this situation?,"What does the cardboard box tell us about this situation?
A. shops amazon
B. likes coffee
C. wrong room
D. moving in

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", D. M ring,moving in,D,D
1382,What are the white fin shapes parts on the back of the plane called?,"What are the white fin shapes parts on the back of the plane called?
A. air tips
B. spoilers
C. horizontal stabilizers
D. slats

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C. horizontal stabilor,horizontal stabilizers,C,C
5840,What holds the beverages for the players in the dugout?,"What holds the beverages for the players in the dugout?
A. coolers
B. shelves
C. umpire
D. fans

(You must answer with only the letter enclosed in curly bracket, e.g. {A})"," A. coolers
",coolers,A,A
4806,Why is the woman wearing a neon yellow vest?,"Why is the woman wearing a neon yellow vest?
A. visibility
B. punishment
C. fashion
D. cosplay

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", A. Vis ive,visibility,A,A
12114,From what did the animals shown here first emerge?,"From what did the animals shown here first emerge?
A. their mother
B. ufos
C. eggs
D. bacon

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C {numerable answr,eggs,C,C
10159,What is the person trying to shield their laptop from?,"What is the person trying to shield their laptop from?
A. sun
B. people
C. wind
D. water

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A Norampted,sun,A,A
8852,What would a vegetarian order from this restaurant?,"What would a vegetarian order from this restaurant?
A. monte cristo
B. hamburger
C. reuben
D. tofu dog

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", D. tofu dog The,tofu dog,D,D
10340,What do people use who enter the building shown here?,"What do people use who enter the building shown here?
A. beds
B. movie cameras
C. kitchen
D. farm

(You must answer with only the letter enclosed in curly bracket, e.g. {A})"," B. movie camera
",beds,A,B
4911,What keeps the White teddy bear suspended?,"What keeps the White teddy bear suspended?
A. gravity
B. fire
C. suckers
D. string

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C. Sophie,suckers,C,C
4279,What are the people wearing?,"What are the people wearing?
A. bathing suits
B. coats
C. gloves
D. boots

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A Noramlly speaking,bathing suits,A,A
13394,How is the blue vessel moved here?,"How is the blue vessel moved here?
A. manpower
B. tugged
C. steam
D. motor

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", A. manpower of,manpower,A,A
16991,What is the teddy bear wearing?,"What is the teddy bear wearing?
A. crown
B. bike helmet
C. backpack
D. bow

(You must answer with only the letter enclosed in curly bracket, e.g. {A})","D. bow

",bow,D,D
10745,Why are they stopping?,"Why are they stopping?
A. enjoy view
B. no gas
C. are hungry
D. are lost

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A Noramorte,enjoy view,A,A
15945,The people are most likely going where?,"The people are most likely going where?
A. dancing
B. job interview
C. camping
D. graduation ceremony

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C. camping. The,camping,C,C
13983,What country does the sponsor closest to the camera have it's headquarters located?,"What country does the sponsor closest to the camera have it's headquarters located?
A. israel
B. ukraine
C. germany
D. poland

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C. Germany of,germany,C,C
1636,What does this store sell?,"What does this store sell?
A. tires
B. coffee
C. cars
D. horses

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", B. coffee of,coffee,B,B
1515,What sort of creature is the large kite made to resemble?,"What sort of creature is the large kite made to resemble?
A. bird
B. amphibian
C. man
D. mammal

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", B. amphibian. The,amphibian,B,B
4838,What are the two objects on the pole above the motorcycles used for?,"What are the two objects on the pole above the motorcycles used for?
A. signaling traffic
B. fishing
C. giving tickets
D. light

(You must answer with only the letter enclosed in curly bracket, e.g. {A})"," D. light

",light,D,D
1943,The yellow embedded items along the roadside are meant to help people using it to what?,"The yellow embedded items along the roadside are meant to help people using it to what?
A. exit road
B. avoid merge
C. speed up
D. remain straight

(You must answer with only the letter enclosed in curly bracket, e.g. {A})","D. remain straight
",remain straight,D,D
14372,Who is in the front right corner?,"Who is in the front right corner?
A. old woman
B. little child
C. old man
D. school teacher

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", B. little child.,little child,B,B
6900,Which animal here is in gravest danger?,"Which animal here is in gravest danger?
A. crow
B. hawk
C. bear
D. cub

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C. The protagonist,crow,A,C
5812,Which city in addition to San Jose is noted on the sign for the interstate?,"Which city in addition to San Jose is noted on the sign for the interstate?
A. alameda
B. oakland
C. san francisco
D. hollywood

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", B. oakley加,oakland,B,B
5882,What is the grey object used for?,"What is the grey object used for?
A. parking
B. gaming
C. gambling
D. sight seeing

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A Noramorte,parking,A,A
4923,What sort of diet might the person at the table have?,"What sort of diet might the person at the table have?
A. white food
B. carnivore
C. vegan
D. fasting

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C. vegan. The,vegan,C,C
3382,Who is the man wearing a red coat?,"Who is the man wearing a red coat?
A. bell boy
B. hotel guest
C. hotel manager
D. housekeeper

(You must answer with only the letter enclosed in curly bracket, e.g. {A})"," A. bell boy
",hotel guest,B,A
13591,Which animal does closely resemble the kite flown above the beach by the young child?,"Which animal does closely resemble the kite flown above the beach by the young child?
A. bird
B. butterfly
C. dragonfly
D. dragon

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D. dragon. The,butterfly,B,D
4434,This modern cutlery design is invented specially for?,"This modern cutlery design is invented specially for?
A. airports
B. hospital
C. school
D. kitchen

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", D. kitchen. The,kitchen,D,D
8925,The batter has dated what celebrity?,"The batter has dated what celebrity?
A. camila cabello
B. kiernan shipka
C. rihanna
D. zendaya

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B of himself his,rihanna,C,B
1710,How many scatters partially skate on one wheel?,"How many scatters partially skate on one wheel?
A. two
B. one
C. seven
D. four

(You must answer with only the letter enclosed in curly bracket, e.g. {A})"," A. two
 because",four,D,A
15349,What is the woman in the foreground pouring?,"What is the woman in the foreground pouring?
A. wine
B. mustard
C. syrup
D. ketchup

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A Noram vastu,wine,A,A
17005,What fruit is plentiful here?,"What fruit is plentiful here?
A. lime
B. watermelon
C. orange
D. lemon

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C. The plentitude,orange,C,C
11111,Why is this man in bed?,"Why is this man in bed?
A. is lazy
B. playing sick
C. is sleeping
D. in hospital

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D {A} Pict,in hospital,D,D
5650,What color shirt does the person most likely to catch the frisbee wear?,"What color shirt does the person most likely to catch the frisbee wear?
A. black
B. orange
C. purple
D. red

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", A. black! The,purple,C,A
618,Which street is a oneway street?,"Which street is a oneway street?
A. henry
B. webster
C. morris
D. williams

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", B. webster.,webster,B,B
4645,What is the vessel called that holds the most amount of beer on the table?,"What is the vessel called that holds the most amount of beer on the table?
A. stein
B. pitcher
C. mug
D. keg

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", A. steenu,pitcher,B,A
4014,Who have deciduous teeth?,"Who have deciduous teeth?
A. adults
B. animals
C. babies
D. birds

(You must answer with only the letter enclosed in curly bracket, e.g. {A})"," C. babies
 reason",babies,C,C
12586,From which deck area must passengers depart this train?,"From which deck area must passengers depart this train?
A. far platform
B. upper roof
C. near platform
D. below ground

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C. near platform.,far platform,A,C
9173,The red and white device behind and to the left of the man serves what function?,"The red and white device behind and to the left of the man serves what function?
A. fire alarm
B. intercom
C. light switch
D. doorbell

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A Noram once again,fire alarm,A,A
8995,How is one person different from the others?,"How is one person different from the others?
A. unhappy
B. race
C. age
D. skis

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D. The reason why,skis,D,D
6346,What is the woman ready to do?,"What is the woman ready to do?
A. catch
B. serve
C. dunk
D. dribble

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A Noramlized by,catch,A,A
15872,What is the silver rectangular object on the counter?,"What is the silver rectangular object on the counter?
A. tissue box
B. candy dish
C. power box
D. soap dish

(You must answer with only the letter enclosed in curly bracket, e.g. {A})"," D. soap dish
",soap dish,D,D
5913,Why does the man wear shirt and tie?,"Why does the man wear shirt and tie?
A. personal preference
B. fashion
C. virtual conference
D. in office

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D {A}️,virtual conference,C,D
1436,Why is he holding the umbrella?,"Why is he holding the umbrella?
A. confused
B. food dry
C. likes umbrella
D. self dry

(You must answer with only the letter enclosed in curly bracket, e.g. {A})","C. like umbrella
",food dry,B,C
1205,In what nation is this bus found?,"In what nation is this bus found?
A. dominica
B. philippines
C. india
D. thailand

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", A. Dominrica,philippines,B,A
7841,What is the man in white shirt doing?,"What is the man in white shirt doing?
A. racing
B. exercising
C. working
D. touring

(You must answer with only the letter enclosed in curly bracket, e.g. {A})"," A. racing
historic",working,C,A
1628,Where would more well known government workers work here?,"Where would more well known government workers work here?
A. rightmost building
B. middle building
C. leftmost building
D. park

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D Noramlized by,rightmost building,A,D
2825,How many umbrellas are on the top of the signboard?,"How many umbrellas are on the top of the signboard?
A. four
B. six
C. five
D. eight

(You must answer with only the letter enclosed in curly bracket, e.g. {A})"," A. four
md",five,C,A
4254,What do these people ride around transporting?,"What do these people ride around transporting?
A. food
B. clothing
C. money
D. blood

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D {isational transport},blood,D,D
9093,What finger is shown on the left side of the photo?,"What finger is shown on the left side of the photo?
A. ring
B. thumb
C. middle
D. pointer

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", B. Th broad fingers,pointer,D,B
4432,How was the item on the plate cooked?,"How was the item on the plate cooked?
A. microwave
B. open flame
C. oven
D. stovetop

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D. St currents,oven,C,D
15295,What is the dog inside of?,"What is the dog inside of?
A. giant egg
B. car
C. cage
D. box

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", B. car. The,car,B,B
16335,What kind of water body are these birds gathered in?,"What kind of water body are these birds gathered in?
A. lake
B. stream
C. river
D. ocean

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D. These birds are,ocean,D,D
9835,What sort of product is in Glass spiral container?,"What sort of product is in Glass spiral container?
A. dairy
B. wine
C. spicy
D. vinegar

(You must answer with only the letter enclosed in curly bracket, e.g. {A})"," D. vinegar

",dairy,A,D
5770,In which way are both the green and white foods similar?,"In which way are both the green and white foods similar?
A. both meat
B. both vegetables
C. both fruits
D. same species

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", B. both vegetables.,both vegetables,B,B
11450,Why is there so much color in the sky?,"Why is there so much color in the sky?
A. lightening bugs
B. fireworks
C. streamers
D. kite strings

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C Nordered by the,kite strings,D,C
